Date;Open;High;Low;Close;Adj Close;Volume
Sep 17, 2015;1118.60;1130.50;1117.10;1117.30;1117.30;14
Sep 16, 2015;1109.80;1119.90;1109.80;1119.20;1119.20;31
Sep 15, 2015;1104.50;1104.50;1102.80;1102.80;1102.80;8
Sep 14, 2015;1107.80;1108.60;1104.10;1107.70;1107.70;19
Sep 11, 2015;1110.80;1111.70;1098.20;1103.50;1103.50;81
Sep 10, 2015;1107.30;1113.50;1105.50;1109.50;1109.50;56
Sep 09, 2015;1123.50;1123.50;1102.10;1102.20;1102.20;150
Sep 08, 2015;1119.80;1124.30;1116.40;1120.40;1120.40;138
Sep 04, 2015;1123.40;1125.20;1116.20;1120.60;1120.60;51
Sep 03, 2015;1130.30;1132.90;1120.30;1123.70;1123.70;122
Sep 02, 2015;1137.30;1140.40;1130.80;1132.50;1132.50;201
Sep 01, 2015;1133.50;1144.70;1133.50;1138.70;1138.70;375
Aug 31, 2015;1131.10;1134.00;1124.80;1131.60;1131.60;194
Aug 28, 2015;1125.30;1139.00;1123.60;1133.10;1133.10;279
Aug 27, 2015;1127.20;1127.40;1118.40;1122.40;1122.40;564
Aug 26, 2015;1139.20;1143.00;1119.60;1124.60;1124.60;116
Aug 25, 2015;1151.50;1155.50;1134.00;1138.20;1138.20;217
Aug 24, 2015;1164.00;1169.00;1147.50;1153.40;1153.40;299
Aug 21, 2015;1154.10;1166.50;1150.50;1159.60;1159.60;261
Aug 20, 2015;1132.80;1153.30;1132.80;1153.00;1153.00;409
Aug 19, 2015;1117.00;1134.30;1116.80;1128.10;1128.10;348
Aug 18, 2015;1118.20;1118.40;1110.00;1117.10;1117.10;475
Aug 17, 2015;1113.80;1122.00;1113.80;1118.60;1118.60;399
Aug 14, 2015;1113.90;1118.80;1112.50;1112.90;1112.90;908
Aug 13, 2015;1124.30;1124.30;1113.00;1115.70;1115.70;441
Aug 12, 2015;1106.00;1124.50;1101.50;1123.20;1123.20;797
Aug 11, 2015;1103.80;1116.70;1094.00;1107.60;1107.60;997
Aug 10, 2015;1093.20;1107.60;1089.50;1104.20;1104.20;900
Aug 07, 2015;1088.90;1098.30;1081.70;1094.10;1094.10;614
Aug 06, 2015;1084.40;1092.20;1083.60;1090.20;1090.20;269
Aug 05, 2015;1086.50;1090.60;1082.50;1085.70;1085.70;1207
Aug 04, 2015;1085.10;1093.90;1080.50;1090.70;1090.70;1139
Aug 03, 2015;1095.50;1097.10;1085.00;1089.40;1089.40;2418
Jul 31, 2015;1087.70;1102.80;1079.10;1094.90;1094.90;5,700
Jul 30, 2015;1096.10;1097.50;1081.00;1088.40;1088.40;49,298
Jul 29, 2015;1096.40;1096.90;1092.70;1092.70;1092.70;159,142
Jul 28, 2015;1097.20;1097.70;1096.30;1096.30;1096.30;31
Jul 27, 2015;1100.00;1102.50;1093.90;1096.50;1096.50;19
Jul 24, 2015;1078.60;1100.70;1078.60;1085.60;1085.60;52
Jul 23, 2015;1097.40;1097.60;1087.80;1094.00;1094.00;64
Jul 22, 2015;1093.00;1095.00;1086.00;1091.40;1091.40;46
Jul 21, 2015;1097.10;1106.40;1097.10;1103.40;1103.40;118
Jul 20, 2015;1130.40;1130.70;1095.10;1106.70;1106.70;189
Jul 17, 2015;1144.00;1144.00;1130.20;1131.80;1131.80;120
Jul 16, 2015;1146.20;1146.20;1142.90;1143.80;1143.80;14
Jul 15, 2015;1154.00;1154.00;1144.80;1147.20;1147.20;15
Jul 14, 2015;1157.20;1157.20;1153.00;1153.30;1153.30;39
Jul 13, 2015;1159.00;1159.00;1151.20;1155.20;1155.20;14
Jul 10, 2015;1160.10;1161.40;1157.50;1157.70;1157.70;27
Jul 09, 2015;1154.80;1163.60;1154.80;1159.00;1159.00;65
Jul 08, 2015;1152.60;1163.30;1146.40;1163.30;1163.30;65
Jul 07, 2015;1166.80;1166.80;1149.50;1152.40;1152.40;469
Jul 06, 2015;1171.10;1173.00;1162.20;1172.90;1172.90;634
Jul 02, 2015;1166.40;1168.10;1155.50;1163.00;1163.00;316
Jul 01, 2015;1173.10;1173.10;1166.60;1169.00;1169.00;455
Jun 30, 2015;1176.30;1176.40;1166.60;1171.50;1171.50;223
Jun 29, 2015;1185.10;1186.00;1173.80;1178.50;1178.50;174
Jun 26, 2015;1170.50;1172.90;1170.50;1172.90;1172.90;308
Jun 25, 2015;1175.80;1175.90;1171.50;1171.50;1171.50;95
Jun 24, 2015;1176.60;1176.60;1170.70;1172.60;1172.60;263
Jun 23, 2015;1183.80;1186.00;1176.20;1176.20;1176.20;60
Jun 22, 2015;1197.80;1197.80;1182.70;1183.70;1183.70;30
Jun 19, 2015;1199.70;1203.10;1199.70;1201.50;1201.50;142
Jun 18, 2015;1183.40;1202.00;1183.40;1201.50;1201.50;130
Jun 17, 2015;1177.60;1186.30;1174.90;1176.40;1176.40;168
Jun 16, 2015;1186.50;1186.50;1175.90;1180.50;1180.50;29
Jun 15, 2015;1179.90;1188.50;1172.70;1185.30;1185.30;102
Jun 12, 2015;1180.40;1181.20;1176.20;1178.80;1178.80;141
Jun 11, 2015;1183.20;1183.20;1174.40;1179.90;1179.90;69
Jun 10, 2015;1176.10;1190.10;1175.60;1186.10;1186.10;295
Jun 09, 2015;1172.90;1180.30;1172.70;1177.30;1177.30;144
Jun 08, 2015;1169.50;1176.10;1169.10;1173.20;1173.20;173
Jun 05, 2015;1176.40;1177.30;1164.00;1167.80;1167.80;390
Jun 04, 2015;1184.90;1185.30;1173.00;1174.90;1174.90;447
Jun 03, 2015;1193.90;1193.90;1179.10;1184.70;1184.70;630
Jun 02, 2015;1189.00;1194.30;1186.00;1194.10;1194.10;1003
Jun 01, 2015;1190.60;1204.00;1184.30;1188.30;1188.30;1236
May 29, 2015;1187.80;1193.30;1185.70;1189.40;1189.40;4,748
May 28, 2015;1187.10;1192.00;1179.60;1188.10;1188.10;52,705
May 27, 2015;1185.90;1185.90;1185.90;1185.90;1185.90;200,216
May 26, 2015;1193.60;1193.60;1186.00;1187.20;1187.20;40
May 22, 2015;1211.60;1211.90;1204.30;1204.30;1204.30;8
May 21, 2015;1204.50;1204.50;1203.70;1204.40;1204.40;43
May 20, 2015;1205.10;1210.80;1205.10;1208.90;1208.90;11
May 19, 2015;1223.90;1223.90;1206.00;1206.90;1206.90;9
May 18, 2015;1224.50;1228.10;1222.60;1227.80;1227.80;8
May 15, 2015;1218.50;1225.50;1214.80;1225.50;1225.50;12
May 14, 2015;1214.50;1225.60;1214.50;1225.40;1225.40;35
May 13, 2015;1192.70;1218.40;1191.00;1218.40;1218.40;34
May 12, 2015;1194.60;1194.80;1189.70;1192.60;1192.60;10
May 11, 2015;1189.70;1190.50;1179.30;1183.20;1183.20;26
May 08, 2015;1183.30;1189.10;1182.90;1189.10;1189.10;51
May 07, 2015;1181.50;1186.00;1179.70;1182.40;1182.40;44
May 06, 2015;1194.50;1194.60;1189.90;1190.30;1190.30;14
May 05, 2015;1187.50;1198.70;1186.90;1193.20;1193.20;48
May 04, 2015;1177.50;1189.40;1177.50;1186.80;1186.80;38
May 01, 2015;1178.10;1178.10;1170.00;1174.50;1174.50;23
Apr 30, 2015;1203.10;1205.90;1176.70;1182.40;1182.40;143
Apr 29, 2015;1211.20;1212.60;1201.90;1209.80;1209.80;114
Apr 28, 2015;1199.70;1214.00;1199.70;1214.00;1214.00;401
Apr 27, 2015;1182.30;1206.70;1181.40;1203.30;1203.30;194
Apr 24, 2015;1192.30;1194.70;1174.60;1175.20;1175.20;52
Apr 23, 2015;1187.20;1197.00;1186.10;1194.40;1194.40;331
Apr 22, 2015;1199.10;1202.60;1185.20;1186.90;1186.90;93
Apr 21, 2015;1193.20;1202.90;1192.80;1202.90;1202.90;33
Apr 20, 2015;1205.70;1206.90;1191.00;1193.50;1193.50;67
Apr 17, 2015;1200.20;1206.00;1200.20;1202.90;1202.90;21
Apr 16, 2015;1204.30;1208.50;1194.60;1198.00;1198.00;199
Apr 15, 2015;1194.60;1203.10;1188.60;1201.50;1201.50;196
Apr 14, 2015;1198.80;1200.60;1184.10;1192.80;1192.80;546
Apr 13, 2015;1208.10;1208.10;1198.30;1199.30;1199.30;424
Apr 10, 2015;1195.80;1209.60;1195.80;1204.60;1204.60;202
Apr 09, 2015;1201.70;1202.50;1193.00;1193.60;1193.60;521
Apr 08, 2015;1208.90;1211.40;1197.60;1203.10;1203.10;236
Apr 07, 2015;1214.80;1214.80;1208.20;1210.60;1210.60;406
Apr 06, 2015;1209.90;1224.20;1209.90;1218.60;1218.60;343
Apr 02, 2015;1204.00;1205.70;1194.80;1200.90;1200.90;1684
Apr 01, 2015;1182.90;1208.20;1181.00;1208.10;1208.10;1632
Mar 31, 2015;1185.80;1190.10;1178.20;1183.10;1183.10;3,409
Mar 30, 2015;1198.00;1198.50;1181.60;1184.80;1184.80;37,990
Mar 27, 2015;1197.00;1199.80;1196.30;1199.80;1199.80;172,260
Mar 26, 2015;1198.20;1213.70;1198.20;1205.10;1205.10;68
Mar 25, 2015;1192.50;1199.20;1192.50;1197.30;1197.30;11
Mar 24, 2015;1188.00;1193.00;1186.00;1191.70;1191.70;411
Mar 23, 2015;1181.60;1188.00;1181.20;1188.00;1188.00;5
Mar 20, 2015;1171.00;1185.40;1171.00;1184.80;1184.80;54
Mar 19, 2015;1171.60;1171.60;1159.30;1169.10;1169.10;39
Mar 18, 2015;1148.70;1174.30;1147.00;1151.40;1151.40;112
Mar 17, 2015;1153.60;1158.20;1144.30;1148.30;1148.30;71
Mar 16, 2015;1159.70;1162.30;1150.10;1153.30;1153.30;56
Mar 13, 2015;1158.20;1159.20;1152.60;1152.60;1152.60;44
Mar 12, 2015;1155.40;1160.50;1149.70;1152.10;1152.10;63
Mar 11, 2015;1162.00;1162.00;1147.70;1150.70;1150.70;74
Mar 10, 2015;1166.40;1168.40;1156.50;1160.10;1160.10;94
Mar 09, 2015;1169.40;1174.20;1166.30;1166.40;1166.40;45
Mar 06, 2015;1195.00;1195.70;1163.70;1164.10;1164.10;168
Mar 05, 2015;1201.70;1205.40;1195.90;1195.90;1195.90;29
Mar 04, 2015;1204.80;1206.90;1198.00;1200.60;1200.60;27
Mar 03, 2015;1201.50;1212.00;1195.00;1204.00;1204.00;51
Mar 02, 2015;1214.30;1222.70;1204.90;1207.70;1207.70;124
Feb 27, 2015;1207.70;1217.80;1204.50;1212.60;1212.60;195
Feb 26, 2015;1204.80;1219.00;1204.80;1209.60;1209.60;560
Feb 25, 2015;1204.30;1204.60;1201.00;1201.00;1201.00;570
Feb 24, 2015;1203.40;1203.50;1193.80;1196.90;1196.90;151
Feb 23, 2015;1201.30;1203.30;1191.60;1200.30;1200.30;268
Feb 20, 2015;1206.50;1213.10;1199.10;1204.40;1204.40;51
Feb 19, 2015;1216.50;1220.00;1205.00;1207.10;1207.10;65
Feb 18, 2015;1207.10;1210.20;1197.80;1199.70;1199.70;147
Feb 17, 2015;1227.70;1234.00;1203.00;1208.10;1208.10;204
Feb 13, 2015;1222.20;1232.80;1222.20;1226.50;1226.50;65
Feb 12, 2015;1217.90;1229.80;1217.90;1220.10;1220.10;99
Feb 11, 2015;1233.30;1237.40;1219.00;1219.00;1219.00;102
Feb 10, 2015;1237.50;1245.00;1231.20;1231.60;1231.60;231
Feb 09, 2015;1237.50;1242.30;1235.40;1240.80;1240.80;319
Feb 06, 2015;1265.00;1267.60;1228.00;1233.90;1233.90;432
Feb 05, 2015;1271.80;1272.60;1257.80;1262.00;1262.00;133
Feb 04, 2015;1262.00;1271.60;1256.80;1263.80;1263.80;668
Feb 03, 2015;1273.50;1284.70;1255.30;1259.70;1259.70;2380
Feb 02, 2015;1284.10;1284.10;1266.00;1276.20;1276.20;1654
Jan 30, 2015;1258.00;1284.30;1257.00;1278.50;1278.50;8,626
Jan 29, 2015;1283.30;1285.40;1251.00;1254.60;1254.60;67,983
Jan 28, 2015;1285.90;1286.80;1285.90;1285.90;1285.90;180,387
Jan 27, 2015;1277.20;1291.70;1277.20;1291.70;1291.70;20
Jan 26, 2015;1289.50;1290.60;1279.40;1279.40;1279.40;26
Jan 23, 2015;1299.80;1299.80;1292.60;1292.60;1292.60;23
Jan 22, 2015;1293.20;1302.10;1283.50;1300.70;1300.70;131
Jan 21, 2015;1295.20;1303.50;1286.70;1293.70;1293.70;78
Jan 20, 2015;1278.90;1297.30;1273.80;1294.20;1294.20;157
Jan 16, 2015;1256.10;1279.70;1256.10;1276.90;1276.90;44
Jan 15, 2015;1231.50;1265.00;1227.30;1264.70;1264.70;130
Jan 14, 2015;1229.60;1243.80;1225.60;1234.40;1234.40;21
Jan 13, 2015;1239.20;1239.30;1230.30;1234.30;1234.30;20
Jan 12, 2015;1224.20;1234.40;1219.10;1232.70;1232.70;100
Jan 09, 2015;1211.10;1220.20;1210.30;1216.00;1216.00;43
Jan 08, 2015;1207.00;1215.70;1206.30;1208.40;1208.40;92
Jan 07, 2015;1219.20;1219.20;1210.60;1210.60;1210.60;29
Jan 06, 2015;1203.50;1220.00;1203.50;1219.30;1219.30;97
Jan 05, 2015;1180.30;1206.90;1180.10;1203.90;1203.90;470
Jan 02, 2015;1184.00;1194.50;1169.50;1186.00;1186.00;138
